id,Target_0,Target_1,Target_2,Target_3,Target_4,Target_5,Target_6,Target_7,Target_8,Target_9,Target_10,Target_11,Target_12,Target_13,Target_14,Target_15,Target_16,Target_17,Target_18,Target_19,Target_20,Target_21,Target_22,Target_23,Target_24,Target_25,Target_26,Target_27,Target_28,Target_29,Target_30,Target_31,Target_32,Target_33,Target_34,Target_35,Target_36,Target_37,Target_38,Target_39,Target_40,Target_41,Target_42,Target_43,Target_44,Target_45,Target_46,Target_47,Target_48,Target_49,Target_50,Target_51,Target_52,Target_53,Target_54,Target_55,Target_56,Target_57,Target_58,Target_59,Target_60,Target_61,Target_62,Target_63,Target_64,Target_65,Target_66,Target_67,Target_68,Target_69,Target_70,Target_71,Target_72,Target_73,Target_74,Target_75,Target_76,Target_77,Target_78,Target_79,Target_80,Target_81,Target_82,Target_83,Target_84,Target_85,Target_86,Target_87,Target_88,Target_89,Target_90,Target_91,Target_92,Target_93,Target_94,Target_95,Target_96,Target_97,Target_98,Target_99,Target_100,Target_101,Target_102,Target_103,Target_104,Target_105,Target_106,Target_107,Target_108,Target_109,Target_110,Target_111,Target_112,Target_113,Target_114,Target_115,Target_116,Target_117,Target_118,Target_119,Target_120,Target_121,Target_122,Target_123,Target_124
id_utdshhcma9,1e-05,0.02659720938970561,0.004988665766141096,0.006873119002293411,0.016726881067105962,0.010244384414456582,1e-05,1e-05,1e-05,1e-05,1e-05,0.02724523465971149,1e-05,1e-05,1e-05,1e-05,0.01660027195557417,0.006321596414781618,1e-05,0.012313786414963121,0.012870346913450093,0.005860152663864408,0.01532931304247441,0.05149603429665302,0.007503458896146947,0.0346444851595246,0.02451526580741401,0.006451402167792293,0.026643694060718554,0.014427903667237533,0.0047775139582454836,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.01678614000643587,1e-05,0.011848021156549355,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.016705156339722062,1e-05,0.02640850223005481,1e-05,1e-05,1e-05,1e-05,0.01872773397601318,0.014165895218577682,1e-05,1e-05,1e-05,0.03393531635833203,0.020827452386968637,0.00812091552861729,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.004657482450545693,1e-05,1e-05,1e-05,1e-05,1e-05,0.029566125347896488,0.03713392825848172,0.009434809271061198,0.013026988361617201,0.032605200370743055,0.0076749806099927565,0.2626969891685729,0.026274670088494014,0.013575887796564372,1e-05,1e-05,1e-05,0.009983010098959954,1e-05,1e-05,1e-05,0.0068880490197347575,1e-05,0.02885414956508658,1e-05,0.007253600430014751,1e-05,1e-05,1e-05,0.004632027216843048,1e-05,1e-05,1e-05,1e-05,0.005786249025866063,1e-05
id_wpr03x91k8,1e-05,0.018532820204559937,0.005239774756620427,0.0072338055960492215,0.009814721091119204,0.01011675323305381,1e-05,1e-05,1e-05,1e-05,1e-05,0.02038539986138313,1e-05,1e-05,1e-05,1e-05,0.02871296735114802,0.006315377023944321,1e-05,0.031338901757373985,0.01196213237996909,0.005698817697024991,0.03617487627813013,0.02177120346490223,0.009141150191220464,0.03610115650509209,0.04241626131983231,0.0067931297573514925,0.03159393457927883,0.023524487507032815,0.005301143635859332,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.01337224282360311,1e-05,0.01641753381112765,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.016142525944760285,1e-05,0.02548979137804754,1e-05,1e-05,1e-05,1e-05,0.01174260272610457,0.008226965434959327,1e-05,1e-05,1e-05,0.03748410967419613,0.026069210342611962,0.008776580427252673,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.005638447405425603,1e-05,1e-05,1e-05,1e-05,1e-05,0.152026054010751,0.0695443577239524,0.009200456942394774,0.02232922619623123,0.039555715223047974,0.009526674663640114,0.017062791852705983,0.045380555432372856,0.012930295884845169,1e-05,1e-05,1e-05,0.006686704839094447,1e-05,1e-05,1e-05,0.006127933969989383,1e-05,0.046426739323295406,1e-05,0.0131941537575909,1e-05,1e-05,1e-05,0.0053022317157934125,1e-05,1e-05,1e-05,1e-05,0.0071772843052599206,1e-05
id_ihn04pau10,1e-05,0.022405813729784847,0.005288110948923489,0.009947313895918419,0.013626596098414255,0.006116312969600497,1e-05,1e-05,1e-05,1e-05,1e-05,0.010919505612010336,1e-05,1e-05,1e-05,1e-05,0.014814990394744208,0.007992568342183058,1e-05,0.07231205819401566,0.036690199539158336,0.005616853253175539,0.05781403283759062,0.03198683667764254,0.007460017341439848,0.09779426791948394,0.08845543010428238,0.007717151906193293,0.019611747700139064,0.04917111075297341,0.005248444580985787,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.011507713404511073,1e-05,0.008825312765957702,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.009590716907664188,1e-05,0.038452877631024195,1e-05,1e-05,1e-05,1e-05,0.009819518231094662,0.00709094107745342,1e-05,1e-05,1e-05,0.04106212091475757,0.049965019452932254,0.010273764718693264,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.008364885081967099,1e-05,1e-05,1e-05,1e-05,1e-05,0.021890098208897188,0.03021493655308447,0.005748795708875457,0.032117453762276885,0.03156847930993975,0.005964197464168204,0.008045114883122088,0.032937336751545046,0.021348999025102646,1e-05,1e-05,1e-05,0.005586305962249337,1e-05,1e-05,1e-05,0.00729456070157296,1e-05,0.011761586319739338,1e-05,0.0065735511030386795,1e-05,1e-05,1e-05,0.005465844551444078,1e-05,1e-05,1e-05,1e-05,0.007540506710228775,1e-05
id_dujctwctkv,1e-05,0.06467593498184845,0.006114774664645352,0.009441546028069578,0.02315293275017705,0.012780458412401564,1e-05,1e-05,1e-05,1e-05,1e-05,0.05177061875943644,1e-05,1e-05,1e-05,1e-05,0.023009374026387357,0.008495907653785743,1e-05,0.013135784197817395,0.014430339183886013,0.006345755114121612,0.013119201454671083,0.024381508234453383,0.009249901860729418,0.02115572691946165,0.027487635473185376,0.007087715667095292,0.030065613056397142,0.01662731499231123,0.005600285348923259,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.026975554335267216,1e-05,0.009181324788399498,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0179970957004941,1e-05,0.02479833507159667,1e-05,1e-05,1e-05,1e-05,0.017189674790164304,0.016728236909815793,1e-05,1e-05,1e-05,0.042717401733613374,0.01934879258951809,0.010709879719967784,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.005541519371899795,1e-05,1e-05,1e-05,1e-05,1e-05,0.04160984078960498,0.04654025535234542,0.0157401929747064,0.012322146183534317,0.035731800252303415,0.009890503549576673,0.15305437362576885,0.025830698511073977,0.010539729357912574,1e-05,1e-05,1e-05,0.015599103731907458,1e-05,1e-05,1e-05,0.007415995887095516,1e-05,0.023326456834783703,1e-05,0.01002879072101474,1e-05,1e-05,1e-05,0.005479691320619197,1e-05,1e-05,1e-05,1e-05,0.0075742771172115165,1e-05
id_fjf3v7c0h6,1e-05,0.09076310119596764,0.00564656018632324,0.009931241274839483,0.008950462383480936,0.005429951927627418,1e-05,1e-05,1e-05,1e-05,1e-05,0.01799832591903372,1e-05,1e-05,1e-05,1e-05,0.009257217906982126,0.004911184575294825,1e-05,0.03884327353852771,0.01336902330624056,0.005086480404911643,0.0352958254256137,0.042513300852319726,0.005186541710738594,0.03734036178570981,0.05236696749796155,0.010748145498592543,0.01225977547046723,0.013638625113375855,0.004852037739899067,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.020899266682145815,1e-05,0.006119189146188519,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.011845705656430934,1e-05,0.07684877323615043,1e-05,1e-05,1e-05,1e-05,0.01715679606389096,0.0058611476153417495,1e-05,1e-05,1e-05,0.02581782000145972,0.05693486314212886,0.010010336859642754,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.004706083444186134,1e-05,1e-05,1e-05,1e-05,1e-05,0.02057845157478833,0.060364818383637456,0.006686689797906736,0.02240245022948373,0.026061540987164122,0.005193019166401832,0.025610339445779815,0.0804887412172687,0.048870396320835396,1e-05,1e-05,1e-05,0.006195535563235561,1e-05,1e-05,1e-05,0.005694076434285212,1e-05,0.016689529671664302,1e-05,0.005819332805857253,1e-05,1e-05,1e-05,0.004190528498129532,1e-05,1e-05,1e-05,1e-05,0.004566164342089047,1e-05
id_n6dd5u60ar,1e-05,0.06581188403612716,0.005369000128278578,0.010464853853826601,0.007781513108761053,0.005619431710055558,1e-05,1e-05,1e-05,1e-05,1e-05,0.08335903599600385,1e-05,1e-05,1e-05,1e-05,0.006132051034294046,0.004229611529583951,1e-05,0.03295083525134027,0.008990326999649226,0.005471349492975332,0.04797852086977824,0.013381233862121185,0.004916582311318069,0.03719646565319775,0.05234455136928882,0.026034007110394962,0.016315099852567676,0.015681612469277406,0.00398997766257515,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.04121673787548252,1e-05,0.006156069763036008,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.011298085926680716,1e-05,0.06295884752364259,1e-05,1e-05,1e-05,1e-05,0.01443303327388053,0.006685328263387702,1e-05,1e-05,1e-05,0.07593833046184269,0.056022048346953554,0.01132804903399823,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0046306034662250625,1e-05,1e-05,1e-05,1e-05,1e-05,0.043470679621560745,0.020962049918174935,0.0051293106944369,0.015089421496592722,0.021429326965572145,0.004833656487436346,0.02427440693484804,0.050957276523419706,0.028975885766856464,1e-05,1e-05,1e-05,0.005092075083839871,1e-05,1e-05,1e-05,0.005557361552711671,1e-05,0.011727047325051318,1e-05,0.005481442901071452,1e-05,1e-05,1e-05,0.007597536214223978,1e-05,1e-05,1e-05,1e-05,0.004737444277659316,1e-05
id_tyfn07id6o,1e-05,0.01787136742471073,0.006011966671000631,0.015404949805861112,0.01286557536633288,0.0063691201293026405,1e-05,1e-05,1e-05,1e-05,1e-05,0.011250262897056386,1e-05,1e-05,1e-05,1e-05,0.009533787955869332,0.007337760185614597,1e-05,0.08093374510916666,0.07293224677336127,0.006369342189315404,0.057618146852761926,0.05969232851267093,0.00846357780489639,0.05598561641199474,0.0770750196885811,0.01060361724307364,0.018054788229023244,0.02874934828984297,0.006080183937997592,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.01071079903645037,1e-05,0.00847948301916505,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.010126081805099182,1e-05,0.05140097149805186,1e-05,1e-05,1e-05,1e-05,0.011286808378002632,0.010590272742623797,1e-05,1e-05,1e-05,0.03772976348778879,0.03918824129251936,0.00838280264668054,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.00921756203597501,1e-05,1e-05,1e-05,1e-05,1e-05,0.015355742282022095,0.023908454400028322,0.006829890460320655,0.031044912100867073,0.030357959410757373,0.006877970051200991,0.00831543914295668,0.033151804538356526,0.022446474703615833,1e-05,1e-05,1e-05,0.006700807532981924,1e-05,1e-05,1e-05,0.010083509215000694,1e-05,0.01770777879765444,1e-05,0.007791914071649378,1e-05,1e-05,1e-05,0.006066749520367935,1e-05,1e-05,1e-05,1e-05,0.007045056351429224,1e-05
id_u4h43sf8l1,1e-05,0.01882779515318844,0.004075229396996914,0.00522473055641055,0.006181413123624026,0.011700453520128176,1e-05,1e-05,1e-05,1e-05,1e-05,0.023340547691635516,1e-05,1e-05,1e-05,1e-05,0.020277194334576094,0.004249215955064147,1e-05,0.02059078842591112,0.014729920679621124,0.0036502077995080578,0.05455332946400825,0.04179333342742163,0.009549627480113893,0.07486950486583815,0.05642147835109114,0.00481784705267447,0.03500297868321954,0.023104836423788456,0.00309999654470652,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.012164205765822675,1e-05,0.01154099661855793,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0077323234863999404,1e-05,0.05634326940846779,1e-05,1e-05,1e-05,1e-05,0.018922605987074945,0.0054804396783970115,1e-05,1e-05,1e-05,0.026838366006740146,0.030419449740868493,0.009275796985705438,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0034316127688374023,1e-05,1e-05,1e-05,1e-05,1e-05,0.09880033240944731,0.08443479474521616,0.005766717519011432,0.028855545400119007,0.048919018702442404,0.006397513473181023,0.011340573738497018,0.04474552876419783,0.008402480298819258,1e-05,1e-05,1e-05,0.007361053840897258,1e-05,1e-05,1e-05,0.0030160600216548625,1e-05,0.016539144707464915,1e-05,0.008031058684071059,1e-05,1e-05,1e-05,0.004071585184865068,1e-05,1e-05,1e-05,1e-05,0.00510909713371733,1e-05
id_wkyn481pm3,1e-05,0.07988931877948202,0.0045725999481184,0.008894063607980281,0.007110608085059396,0.0041558419926034235,1e-05,1e-05,1e-05,1e-05,1e-05,0.01540150850624404,1e-05,1e-05,1e-05,1e-05,0.009392541738369377,0.003972589141771776,1e-05,0.02070198562310075,0.008274386229309413,0.004211503869872855,0.02720821593176581,0.029941494966016394,0.004929751433802419,0.031154070916820573,0.05434305664241734,0.013569797414540487,0.01000505341282127,0.007287673070847708,0.004253348599059947,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.029175240693897257,1e-05,0.006989378501104522,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.01256915691316104,1e-05,0.1983619720887647,1e-05,1e-05,1e-05,1e-05,0.027589409227223482,0.004504187286001884,1e-05,1e-05,1e-05,0.02327730001327554,0.04247316506136791,0.007791404820366931,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.0035428613128006122,1e-05,1e-05,1e-05,1e-05,1e-05,0.031342449723614677,0.0586667990675006,0.005372187846546951,0.029264794916021745,0.02211509665213821,0.0052391528320843055,0.01959774216259065,0.029766254242139693,0.056957521949250495,1e-05,1e-05,1e-05,0.005675480648549774,1e-05,1e-05,1e-05,0.005681245306154554,1e-05,0.011713879613830181,1e-05,0.005628786177335973,1e-05,1e-05,1e-05,0.0037920170848096727,1e-05,1e-05,1e-05,1e-05,0.0036431059494649704,1e-05
id_p6ifoj81n0,1e-05,0.023981649438938914,0.005593190336671383,0.0078116501842931015,0.009886535385083413,0.007059345852885092,1e-05,1e-05,1e-05,1e-05,1e-05,0.0342863410477335,1e-05,1e-05,1e-05,1e-05,0.01250763972096507,0.004491932862803548,1e-05,0.035233786751141444,0.017242605870914522,0.005502644526970943,0.04720226757017153,0.015797010611688665,0.00789038051022016,0.07821936487810369,0.07018958966827246,0.014238607058456747,0.012326554177763781,0.02754931269419342,0.005081291282608019,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.01654413394044919,1e-05,0.006935943033323044,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.012173524229493969,1e-05,0.07453462798500989,1e-05,1e-05,1e-05,1e-05,0.016523640775594428,0.005123875419111396,1e-05,1e-05,1e-05,0.043811898288759,0.044345812539333035,0.02014193071711143,1e-05,1e-05,1e-05,1e-05,1e-05,1e-05,0.006098993840059471,1e-05,1e-05,1e-05,1e-05,1e-05,0.07110930035440373,0.0241601105189202,0.005493530043474978,0.03770003272917027,0.04140796033386414,0.0066216593364422805,0.016635316350388812,0.04114841393353429,0.016889492988360875,1e-05,1e-05,1e-05,0.005859206500908248,1e-05,1e-05,1e-05,0.00581721139033534,1e-05,0.009702886728281476,1e-05,0.00712200444027985,1e-05,1e-05,1e-05,0.01710189842920438,1e-05,1e-05,1e-05,1e-05,0.004904894724306389,1e-05
